id,exchange_name,exchange_pair,volume(24h),price,volume(%)
ethereum,Bitstamp,ETH/USD,18465900,702.89,0.0126
ethereum,Gemini,ETH/USD,17985500,701.90,0.0123
ethereum,Huobi,HT/ETH,16674800,703.18,0.0114
ethereum,Kraken,ETH/USD, 16158900,700.31,0.011
ethereum,Binance,BNB/ETH,15852200,703.21,0.0108
ethereum,Huobi,ETH/BTC,13172400,702.61,0.009
ethereum,Livecoin,ETH/BTC,12788000,699.20,0.0087
ethereum,OKEx,ETC/ETH,11743800,700.30,0.008
ethereum,Bitfinex,ETH/BTC,11616300,701.73,0.0079
ethereum,Upbit,ETH/KRW,11186000,723.39,0.0076
ethereum,Poloniex,ETH/BTC,10690700,700.80,0.0073
ethereum,Binance,EOS/ETH,9877780,704.29,0.0067
ethereum,Huobi,OCN/ETH,9796670,701.79,0.0067
ethereum,Bittrex,ETH/BTC,9476170,704.35,0.0065
ethereum,Lbank,ETH/BTC,8908170,702.66,0.0061
ethereum,Bitstamp,ETH/EUR, 8242940,699.52,0.0056
ethereum,Binance,VEN/ETH,8132970,703.61,0.0056
ethereum,OKEx,TRUE/ETH,7770840,690.48,0.0053
ethereum,CoinBene,ETH/USDT,7371220,700.47,0.005
ethereum,Huobi,MTN/ETH,7236260,704.65,0.0049
ethereum,Bit-Z,OC/ETH,6706250,648.68,0.0046
ethereum,Binance,ICX/ETH,6544810,698.55,0.0045
ethereum,Bitstamp,ETH/BTC,6275920,700.40,0.0043
ethereum,Liqui,TRX/ETH,6127760,698.75,0.0042
ethereum,Huobi,EOS/ETH,5954550,702.97,0.0041
ethereum,EXX,EPC/ETH,5724650,747.34,0.0039
ethereum,YoBit,ETH/BTC,5702590,700.05,0.0039
ethereum,Bit-Z,TRX/ETH,5595790,702.43,0.0038
ethereum,BCEX,ETH/BTC,5438110,716.95,0.0037
ethereum,Kraken,ETH/BTC,5168240,700.96,0.0035
ethereum,Lbank,ZEC/ETH,5152980,701.41,0.0035
ethereum,Tidex,ETH/BTC,5096340,704.05,0.0035
ethereum,ZB.COM,ETH/USDT,4933210,703.12,0.0034
ethereum,Binance,NEO/ETH,4930680,700.93,0.0034
ethereum,Binance,ADA/ETH,4635500,715.40,0.0032
ethereum,GDAX,ETH/BTC,4510630,701.51,0.0031
ethereum,HitBTC,ETH/USDT,4461850,715.43,0.003
ethereum,Liqui,SRN/ETH,4429940,697.85,0.003
ethereum,Bit-Z,INK/ETH,4373860,619.52,0.003
ethereum,Binance,XRP/ETH,3906660,703.58,0.0027
ethereum,Gate.io,ETH/USDT,3870710,701.43,0.0026
ethereum,WEX,ETH/USD,3805250,700.00,0.0026
ethereum,Huobi,ELF/ETH,3722300,702.10,0.0025
ethereum,Coinone,ETH/KRW,3598360,723.77,0.0025
ethereum,WEX,ETH/BTC,3536420,702.53,0.0024
ethereum,BtcTrade.im,ETH/BTC,3422340,707.85,0.0023
ethereum,Bitfinex,EOS/ETH,3288410,703.11,0.0022
ethereum,OKEx,EOS/ETH,3163470,701.68,0.0022
ethereum,Huobi,RDN/ETH,3121830,697.39,0.0021
ethereum,Huobi,VEN/ETH,3117320,710.91,0.0021
ethereum,Bibox,ETH/BTC,3060490,701.14,0.0021
ethereum,Binance,NANO/ETH,3039160,703.46,0.0021
ethereum,GDAX,ETH/EUR,2993770,700.24,0.002
ethereum,Gemini,ETH/BTC,2986520,701.88,0.002
ethereum,Exmo,ETH/BTC,2930950,699.55,0.002
ethereum,Huobi,NAS/ETH,2927470,701.62,0.002
ethereum,bitFlyer,ETH/BTC, 2892540,706.41,0.002
ethereum,Binance,ONT/ETH,2866840,647.80,0.002
ethereum,Huobi,DGD/ETH,2826280,700.04,0.0019
ethereum,Huobi,ELA/ETH,2820680,704.71,0.0019
ethereum,Binance,LTC/ETH,2776290,703.68,0.0019
ethereum,Bibox,ETH/USDT,2735330,700.47,0.0019
ethereum,DSX,ETH/EUR,2725140,684.78,0.0019
ethereum,Bittrex,ETH/USDT,2601580,704.70,0.0018
ethereum,CoinBene,ABT/ETH,2569460,701.96,0.0018
ethereum,Korbit,ETH/KRW,2466570,725.64,0.0017
ethereum,Huobi,ABT/ETH,2409910,702.22,0.0016
ethereum,Bit-Z,NKC/ETH,2348810,701.27,0.0016
ethereum,Huobi,MDS/ETH,2309220,701.26,0.0016
ethereum,OKEx,XRP/ETH,2284220,703.17,0.0016
ethereum,Exmo,ETH/USD,2249570,727.01,0.0015
ethereum,RightBTC,ETH/BTC,2241510,697.51,0.0015
ethereum,Bancor Network,BNT/ETH,2237300,703.04,0.0015
ethereum,Huobi,BTM/ETH,2217050,698.60,0.0015
ethereum,Binance,SUB/ETH,2194360,716.82,0.0015
ethereum,Binance,STORM/ETH,2184110, 703.00,0.0015
ethereum,Poloniex,ETH/USDT,2180170,701.59,0.0015
ethereum,Huobi,ITC/ETH,2143660,703.99,0.0015
ethereum,Huobi,PROPY/ETH,2023930,703.55,0.0014
ethereum,Kucoin,ETH/BTC,1975010,701.47,0.0013
ethereum,Bibox,LEND/ETH,1956130 ,703.30,0.0013
ethereum,WEX,BCH/ETH,1921440,700.34,0.0013
ethereum,Neraex,ETH/JPY,1868600,676.07,0.0013
ethereum,Bibox,HPB/ETH,1867920,700.05,0.0013
ethereum,Huobi,THETA/ETH,1850110,702.73,0.0013
ethereum,Huobi,ZIL/ETH,1761560,704.79,0.0012
ethereum,TOPBTC,ETH/BTC,1741900,685.74,0.0012
ethereum,HitBTC,BCH/ETH,1740410, 703.48,0.0012
ethereum,Bibox,LTC/ETH,1723230,703.70,0.0012
ethereum,Bittrex,ADA/ETH,1705340,718.55,0.0012
ethereum,Huobi,RCN/ETH,1691090,702.07,0.0012
ethereum,CoinBene,MTN/ETH,1686410,681.35,0.0012
ethereum,Upbit,ETH/BTC,1678000,701.79,0.0011
ethereum,Huobi,WPR/ETH,1669700,704.44,0.0011
ethereum,WEX,ETH/RUR,1667050,698.97,0.0011
ethereum,Binance,IOST/ETH,1659510,698.54,0.0011
ethereum,WEX,ETH/EUR,1657010,707.44,0.0011
ethereum,WEX,ETH/LTC,1655530,702.66,0.0011
ethereum,Liqui,ETH/BTC,1640390,700.02,0.0011
ethereum,Liqui,ADX/ETH,1628540,705.43,0.0011
ethereum,Liqui,LDC/ETH,1616620,690.07,0.0011
ethereum,Huobi,CVC/ETH,1611530,706.72,0.0011
ethereum,Binance,PPT/ETH,1604600,701.00,0.0011
ethereum,Bibox,EOS/ETH,1592350,699.88,0.0011
ethereum,Huobi,QUN/ETH,1582700,701.01,0.0011
ethereum,Huobi,HSR/ETH,1572770,698.07,0.0011
ethereum,Huobi,BAT/ETH,1523380,702.08,0.001
ethereum,Huobi,GNT/ETH,1483240,703.58,0.001
ethereum,Binance,GXS/ETH,1466210,699.52,0.001
ethereum,Huobi,QSP/ETH,1425870,699.55,0.001
ethereum,Huobi,MCO/ETH,1412370,704.08,0.001
ethereum,Bibox,C20/ETH,1406450,701.78 ,0.001
ethereum,Huobi,IOST/ETH,1381080,698.09,0.0009
ethereum,Binance,GVT/ETH,1363400,704.09,0.0009
ethereum,Bibox,ETC/ETH,1352750,701.21,0.0009
ethereum,Binance,XLM/ETH,1332500,712.01,0.0009
ethereum,WEX,DSH/ETH,1330750,705.46,0.0009
ethereum,Binance,ZIL/ETH,1328040,714.79,0.0009
ethereum,Huobi,PAY/ETH,1318410,705.56,0.0009
ethereum,Bibox,RDN/ETH,1316970,716.85,0.0009
ethereum,Huobi,MTX/ETH,1280440,728.54,0.0009
ethereum,Bibox,CMT/ETH,1271520,700.81,0.0009
ethereum,Binance,POA/ETH,1268850,702.82,0.0009
ethereum,Huobi,MANA/ETH,1261820, 696.10,0.0009
ethereum,Binance,OMG/ETH,1236070,700.99,0.0008
ethereum,Binance,BCC/ETH,1233530,704.05,0.0008
ethereum,Fatbtc,ETH/CNY,1230970,711.67,0.0008
ethereum,Bibox,ITC/ETH,1200770,703.59,0.0008
ethereum,Huobi,WICC/ETH,1192330 ,708.30,0.0008
ethereum,Huobi,EVX/ETH,1191540,702.99,0.0008
ethereum,Huobi,DTA/ETH,1174090,700.75,0.0008
ethereum,Huobi,QASH/ETH,1151830,700.61,0.0008
ethereum,BTC Markets,ETH/AUD,1136190,706.89,0.0008
ethereum,Huobi,OMG/ETH,1108590,704.86,0.0008
ethereum,Kucoin,CS/ETH,1104320,705.26,0.0008
ethereum,xBTCe,ETH/USD,1101940, 703.91,0.0008
ethereum,Huobi,QTUM/ETH,1101650,701.50,0.0008
ethereum,Bibox,DXT/ETH,1101250,680.09,0.0008
ethereum,Binance,MCO/ETH,1094190,704.81,0.0007
ethereum,Kucoin,R/ETH,1078670,707.86,0.0007
ethereum,Huobi,GNX/ETH,1076320 ,705.35,0.0007
ethereum,Liqui,ETH/USDT,1075370,699.54,0.0007
ethereum,CEX.IO,ETH/USD,1073070,716.98,0.0007
ethereum,Binance,IOTA/ETH,1059210,705.88,0.0007
ethereum,Huobi,BLZ/ETH,1045040,703.22,0.0007
ethereum,Binance,AST/ETH,1043860,702.43,0.0007
ethereum,Bibox,SXUT/ETH,1032520,693.95,0.0007
ethereum,Huobi,ACT/ETH,1027410,717.86,0.0007
ethereum,xBTCe,ETH/EUR,1026460,685.47,0.0007
ethereum,Huobi,STK/ETH,1019230,703.00,0.0007
ethereum,Huobi,SMT/ETH,1017270,702.93,0.0007
ethereum,IDEX,ELEC/ETH,1014110,706.18,0.0007
ethereum,Huobi,SRN/ETH,1011210 ,706.39,0.0007
ethereum,Huobi,TOPC/ETH,1010120,703.64,0.0007
ethereum,Huobi,RUFF/ETH,1005450,704.88,0.0007
ethereum,EXX,ETH/USDT,1003500,696.07,0.0007
ethereum,Binance,TNT/ETH,1002470,704.69,0.0007
ethereum,Coinnest,ETH/KRW,991754,621.26,0.0007
ethereum,Huobi,SALT/ETH,989586,701.27,0.0007
ethereum,Bibox,BIX/ETH,976153, 702.23,0.0007
ethereum,Liqui,GUP/ETH,975482,699.33,0.0007
ethereum,Bibox,CPC/ETH,969102,699.99,0.0007
ethereum,Bibox,MANA/ETH,968950,697.14,0.0007
ethereum,Stronghold,ETH/BTC,968257,684.40,0.0
ethereum,Huobi,LSK/ETH,957204,698.80,0.0007
ethereum,Huobi,ENG/ETH,955020,697.37,0.0007
ethereum,Huobi,LET/ETH,950172,701.96,0.0006
ethereum,Bibox,JNT/ETH,948491,696.86,0.0006
ethereum,Bit-Z,MCO/ETH,941870,702.54,0.0006
ethereum,OKEx,INS/ETH,927385,698.24,0.0006
ethereum,ZB.COM,ETH/BTC,925150,704.01,0.0006
ethereum,Bittrex,BCC/ETH,920861,704.80 ,0.0006
ethereum,HitBTC,XMR/ETH,911621,698.04,0.0006
ethereum,Huobi,SNC/ETH,908708,701.43,0.0006
ethereum,Huobi,ICX/ETH,899010,703.48,0.0006
ethereum,Kucoin,IHT/ETH,890798,713.64,0.0006
ethereum,Binance,DGD/ETH,885892,705.92,0.0006
ethereum,Huobi,POWR/ETH,879387,715.30,0.0006
ethereum,Bibox,TNC/ETH,879329,704.48,0.0006
ethereum,xBTCe,ETH/RUB,856242,732.46,0.0006
ethereum,Qryptos,LDC/ETH,853357,730.87,0.0006
ethereum,Binance,XMR/ETH,843589,701.51,0.0006
ethereum,Binance,LINK/ETH,842331,702.34,0.0006
ethereum,Binance,CTR/ETH,838593,699.05,0.0006
ethereum,CoinEx,ETH/BCH,836952,701.68,0.0006
ethereum,WEX,ETH/ZEC,835877,704.36,0.0006
ethereum,Huobi,CMT/ETH,831311,698.08,0.0006
ethereum,Huobi,DBC/ETH,826357,741.43,0.0006
ethereum,Qryptos,EZT/ETH,817714,698.74,0.0006
ethereum,Binance,ETC/ETH,815434,703.00,0.0006
ethereum,Coinroom,ETH/PLN,809593,633.49,0.0006
ethereum,BTCTurk,ETH/TRY,808977,700.93,0.0006
ethereum,EXX,SEXC/ETH,807766,701.83,0.0006
ethereum,Huobi,GAS/ETH,795517,700.75,0.0005
ethereum,Qryptos,TRX/ETH,783626,701.75,0.0005
ethereum,Exmo,ETH/RUB,777231,675.77,0.0005
ethereum,Binance,BCPT/ETH,769756,705.60,0.0005
ethereum,Bibox,CAT/ETH,764200,705.69,0.0005
ethereum,Bitfinex,BCH/ETH,762750,701.72,0.0005
ethereum,Huobi,LINK/ETH,759008,701.06,0.0005
ethereum,Zaif,ETH/BTC,752072,705.67,0.0005
ethereum,Huobi,TNT/ETH,727518,708.77,0.0005
ethereum,Bibox,CAG/ETH,723727,664.67,0.0005
ethereum,Huobi,AIDOC/ETH,708362,702.28,0.0005
ethereum,BigONE,ETH/BTC,706790,707.34,0.0005
ethereum,COSS,COSS/ETH,704389,703.75,0.0005
ethereum,OKEx,NEO/ETH,697384,699.28,0.0005
ethereum,xBTCe,ETH/BTC,696033,681.35,0.0005
ethereum,Huobi,CHAT/ETH,661226,703.41,0.0005
ethereum,Huobi,ADX/ETH,651687,700.28,0.0004
ethereum,BX Thailand,ETH/THB,650925,707.75,0.0004
ethereum,Binance,POE/ETH,647896,684.51,0.0004
ethereum,Coinsquare,ETH/BTC,646319,698.61,0.0004
ethereum,Exmo,ETH/EUR,640237,728.87,0.0004
ethereum,Huobi,SOC/ETH,639359,703.88,0.0004
ethereum,Huobi,DAT/ETH,636629,705.84,0.0004
ethereum,Bibox,TNB/ETH,636211,709.07,0.0004
ethereum,Rfinex,ATM/ETH, 633003,714.10,0.0004
ethereum,Huobi,REQ/ETH,632943,706.19,0.0004
ethereum,Independent Reserve,ETH/AUD,632174,702.98,0.0004
ethereum,Bit-Z,NULS/ETH,627390,702.00,0.0004
ethereum,Allcoin,UGT/ETH,621324,701.83,0.0004
ethereum,Binance,KNC/ETH,618917,702.88,0.0004
ethereum,Huobi,MEE/ETH,605771,721.70,0.0004
ethereum,Huobi,TNB/ETH,601186,696.68,0.0004
ethereum,Huobi,EKO/ETH,591669,699.75,0.0004
ethereum,QuadrigaCX,ETH/CAD,591441,706.29,0.0004
ethereum,OKEx,R/ETH,590666,702.79,0.0004
ethereum,Exmo,ETH/UAH,583754,738.68,0.0004
ethereum,Huobi,UTK/ETH, 583083,700.66,0.0004
ethereum,Quoine,ETH/JPY,578375,713.76,0.0004
ethereum,Binance,WTC/ETH,577952,695.95,0.0004
ethereum,Bibox,ELF/ETH,576590,690.84,0.0004
ethereum,Bittrex,XEM/ETH,567447,720.56,0.0004
ethereum,Qryptos,STU/ETH,563585,696.07,0.0004
ethereum,ChaoEX,ETH/BTC,561688,696.85,0.0004
ethereum,OKEx,AIDOC/ETH,560414, 702.60,0.0004
ethereum,Binance,XVG/ETH,549872,691.90,0.0004
ethereum,Liqui,WINGS/ETH,542018,698.00,0.0004
ethereum,Binance,ZRX/ETH,536604,703.84,0.0004
ethereum,Bibox,GTO/ETH,528857,694.63,0.0004
ethereum,Binance,TNB/ETH,526060,698.09,0.0004
ethereum,Huobi,YEE/ETH,525965,700.29,0.0004
ethereum,Huobi,SWFTC/ETH,519251,698.30,0.0004
ethereum,Kucoin,ETH/USDT,517383,703.96,0.0004
ethereum,Huobi,OST/ETH,503108,707.32,0.0003
ethereum,Bitbank,ETH/BTC,500922,706.60,0.0003
ethereum,OTCBTC,BTC/ETH,500921,682.68,0.0003
ethereum,Binance,POWR/ETH,496264,722.21,0.0003
ethereum,Huobi,APPC/ETH,494603,699.39,0.0003
ethereum,Huobi,WAX/ETH,491456,708.95,0.0003
ethereum,OKEx,IOTA/ETH,484794,704.47,0.0003
ethereum,C2CX,ETH/USDT,480049,703.08,0.0003
ethereum,ChaoEX,ZRX/ETH,477919 ,684.51,0.0003
ethereum,Bit-Z,GXS/ETH,462282,629.42,0.0003
ethereum,Bibox,TRX/ETH,460979,703.94,0.0003
ethereum,HitBTC,SNC/ETH,455147,698.27,0.0003
ethereum,Binance,ELF/ETH,454789,706.41,0.0003
ethereum,Bittrex,NEO/ETH,452791,697.44,0.0003
ethereum,CoinEx,ETH/BTC,449704,701.79,0.0003
ethereum,Binance,ENG/ETH,447381,705.66,0.0003
ethereum,Bibox,MOT/ETH,438802,698.89,0.0003
ethereum,Poloniex,BCH/ETH,437259,700.41,0.0003
ethereum,Bit-Z,BTX/ETH,434282,721.91,0.0003
ethereum,IDEX,LYM/ETH,432563,703.51,0.0003
ethereum,Kucoin,GLA/ETH,432453,700.69,0.0003
ethereum,Livecoin,ETH/USD,430266,713.37,0.0003
ethereum,Bittrex,LTC/ETH,430261,699.55,0.0003
ethereum,Qryptos,RKT/ETH,419556,701.57,0.0003
ethereum,OKEx,QTUM/ETH,418742,703.18,0.0003
ethereum,Lbank,PUT/ETH,417185,674.40,0.0003
ethereum,Bittrex,XRP/ETH,415278,700.60,0.0003
ethereum,Binance,LEND/ETH,414807,705.96,0.0003
ethereum,CoinBene,TCT/ETH,412091,662.06,0.0003
ethereum,Bittrex,QTUM/ETH,409987,699.60,0.0003
ethereum,Kucoin,NEO/ETH,406878,700.06,0.0003
ethereum,Cryptopia,ETH/BTC,406559,698.27,0.0003
ethereum,Binance,LRC/ETH,406559,702.96,0.0003
ethereum,Huobi,LUN/ETH,401449,702.03,0.0003
ethereum,Bitfinex,NEO/ETH,400023,699.42,0.0003
ethereum,IDEX,TRAC/ETH,397447,700.66,0.0003
ethereum,Qryptos,ENJ/ETH,394913,700.87,0.0003
ethereum,Bibox,BLT/ETH,394540,701.35,0.0003
ethereum,AEX,ETH/BITCNY,394240,722.80,0.0003
ethereum,Binance,AION/ETH,393867,693.55 ,0.0003
ethereum,Bibox,PXS/ETH,393346,682.51,0.0003
ethereum,Bibox,SNOV/ETH,390659,701.23,0.0003
ethereum,Kucoin,DEB/ETH,381462,689.50,0.0003
ethereum,Binance,MANA/ETH,381442,695.21,0.0003
ethereum,TOPBTC,SNT/ETH,381374,661.60,0.0003
ethereum,Binance,BQX/ETH,381253,699.42,0.0003
ethereum,Ethfinex,REP/ETH,378751,706.69,0.0003
ethereum,Binance,LSK/ETH,376762,703.27,0.0003
ethereum,OTCBTC,BCH/ETH,373410,711.74,0.0003
ethereum,Binance,NULS/ETH,369075,702.00,0.0003
ethereum,IDEX,SHIP/ETH,368415,701.83,0.0003
ethereum,Bittrex,OMG/ETH,367997, 703.71,0.0003
ethereum,IDEX,TOMO/ETH,365803,701.81,0.0002
ethereum,Bitcoin Indonesia,ETH/IDR,362049,715.88,0.0002
ethereum,OKEx,RCN/ETH,360053,702.37,0.0002
ethereum,EXX,VLC/ETH,358285,701.83,0.0002
ethereum,Ethfinex,OMG/ETH,357938,701.10,0.0002
ethereum,Bibox,ABT/ETH,355978,702.99,0.0002
ethereum,Binance,MDA/ETH,351612,700.28,0.0002
ethereum,Binance,CND/ETH,349586,710.37,0.0002
ethereum,Bibox,ETH/DAI,344995,740.33,0.0002
ethereum,Binance,AE/ETH,339833,707.34,0.0002
ethereum,Binance,NEBL/ETH,332546,705.02,0.0002
ethereum,OTCBTC,EOS/ETH,328623, 697.18,0.0002
ethereum,Binance,BLZ/ETH,327011,697.23,0.0002
ethereum,HitBTC,EDO/ETH,326334,694.23,0.0002
ethereum,Exmo,KICK/ETH,325046,717.91,0.0002
ethereum,Binance,ARK/ETH,324916,712.70,0.0002
ethereum,Upbit,XEM/ETH,322340,712.68,0.0002
ethereum,CEX.IO,ETH/BTC,319912,700.10,0.0002
ethereum,BigONE,ETH/EOS,310890,699.74,0.0002
ethereum,Kucoin,KICK/ETH,310584,693.86,0.0002
ethereum,OasisDEX,ETH/DAI,309123,740.78,0.0002
ethereum,OKEx,SSC/ETH,307439,699.18,0.0002
ethereum,Kraken,EOS/ETH,305127,701.18,0.0002
ethereum,Binance,QSP/ETH,299441,699.58,0.0002
ethereum,Bitfinex,MIOTA/ETH,298636,703.49,0.0002
ethereum,Bibox,GNX/ETH,296526,697.06,0.0002
ethereum,Binance,QTUM/ETH,294827,703.41,0.0002
ethereum,Bibox,BTM/ETH,294737,699.04,0.0002
ethereum,HitBTC,AVH/ETH,292190,702.27,0.0002
ethereum,Bibox,MKR/ETH,291423,704.96,0.0002
ethereum,Vebitcoin,ETH/TRY,286099,720.40,0.0002
ethereum,Bibox,KICK/ETH,284555,687.74,0.0002
ethereum,Mercatox,ETH/BTC,282036,713.07,0.0002
ethereum,Binance,DASH/ETH,275618,707.48,0.0002
ethereum,Bibox,WAX/ETH,271364,671.74,0.0002
ethereum,Qryptos,FLIXX/ETH,267634,705.85,0.0002
ethereum,BitBay,ETH/PLN,266290,697.63,0.0002
ethereum,Binance,STRAT/ETH,261626,701.79,0.0002
ethereum,Binance,STEEM/ETH,257391,713.94,0.0002
ethereum,Coinrail,ETH/BTC,257104,702.76,0.0002
ethereum,ChaoEX,CVC/ETH,255515,706.24,0.0002
ethereum,Bibox,FSN/ETH,252870,697.80,0.0002
ethereum,Gate.io,ETH/BTC,251927,701.05,0.0002
ethereum,Bitso,ETH/MXN,246595,715.14,0.0002
ethereum,Kucoin,DRGN/ETH,244039,706.14,0.0002
ethereum,OKEx,NAS/ETH,241240,696.73,0.0002
ethereum,HitBTC,LA/ETH,240542,683.78,0.0002
ethereum,Kucoin,AGI/ETH,239585,698.54,0.0002
ethereum,OKEx,AUTO/ETH,238486,699.20,0.0002
ethereum,Binance,CMT/ETH,237600,696.35,0.0002
ethereum,Binance,GTO/ETH,237436,696.32,0.0002
ethereum,OKEx,MOF/ETH,237126,688.15,0.0002
ethereum,OKEx,FAIR/ETH,235119,723.69,0.0002
ethereum,Lbank,BTS/ETH,233736,709.91,0.0002
ethereum,Gate.io,LYM/ETH,232392,720.50,0.0002
ethereum,Binance,ENJ/ETH,230583,712.74,0.0002
ethereum,Lbank,TKY/ETH,230420,628.63,0.0002
ethereum,IDEX,MAN/ETH,229904,701.27,0.0002
ethereum,OTCBTC,ZEC/ETH,229533,702.05,0.0002
ethereum,Binance,MTL/ETH,229475,705.33,0.0002
ethereum,Binance,DLT/ETH,227924,702.64,0.0002
ethereum,Exmo,BCH/ETH,225013,695.68,0.0002
ethereum,DSX,ETH/USD,224791,693.82,0.0002
ethereum,Bibox,LEDU/ETH,224491,700.55,0.0002
ethereum,OKEx,RFR/ETH,224145,712.34,0.0002
ethereum,OasisDEX,MKR/ETH,221230,690.95,0.0002
ethereum,ChaoEX,REP/ETH,219453,734.73,0.0001
ethereum,Quoine,ETH/USD,219399,692.01,0.0001
ethereum,ChaoEX,BAT/ETH,216347,699.48,0.0001
ethereum,ChaoEX,PAY/ETH,213413,693.46,0.0001
ethereum,xBTCe,ETH/CNH,213173,655.29,0.0001
ethereum,Exmo,ETH/PLN,213043,688.08,0.0001
ethereum,Binance,TRIG/ETH,212054,695.96,0.0001
ethereum,Binance,FUEL/ETH,211738,701.98,0.0001
ethereum,Binance,REQ/ETH,211269,703.88,0.0001
ethereum,Binance,ZEC/ETH,211172,705.66,0.0001
ethereum,Mr. Exchange,BTC/ETH,210143,697.12 ,0.0001
ethereum,Bibox,MED/ETH,207976,696.20,0.0001
ethereum,ChaoEX,OMG/ETH,207792,705.56,0.0001
ethereum,Binance,FUN/ETH,205011,701.06,0.0001
ethereum,Binance,BTS/ETH,204659,711.68,0.0001
ethereum,GOPAX,ETH/KRW,1101920,725.27,0.0
ethereum,Cobinhood,LYM/ETH,356562,685.39,0.0
ethereum,Kucoin,VEN/ETH,203223,710.45,0.0
ethereum,Bitinka,BTC/ETH,4845170,7918.63,0.0
ripple,Bithumb,XRP/KRW,63171300,0.809603,0.2241
ripple,Binance,XRP/BTC,25957600,0.784935,0.0921
ripple,Bitfinex,XRP/USD,19071800,0.784450,0.0676
ripple,Bitbank,XRP/JPY,18924400,0.795784,0.0671
ripple,Upbit,XRP/KRW,18686300,0.809603,0.0663
ripple,Huobi,XRP/USDT,18301800,0.785301,0.0649
ripple,OKEx,XRP/USDT,11892600,0.785301,0.0422
ripple,Poloniex,XRP/BTC,9854060,0.783640,0.035
ripple,Bitstamp,XRP/USD,9059060,0.787910,0.0321
ripple,OKEx,XRP/BTC,8392800,0.783548,0.0298
ripple,Coinone,XRP/KRW,7819130,0.810540,0.0277
ripple,CoinBene,XRP/USDT,5536460,0.781595,0.0196
ripple,Kraken,XRP/EUR,5284640,0.785782,0.0187
ripple,Korbit,XRP/KRW,4628020,0.809603,0.0164
ripple,Huobi,XRP/BTC,4370310,0.784426,0.0155
ripple,Kraken,XRP/USD,4145490,0.784600,0.0147
ripple,Binance,XRP/ETH,3906660,0.782899,0.0139
ripple,CoinEgg,XRP/BTC,3541270,0.772542,0.0126
ripple,Bitfinex,XRP/BTC,3362340,0.784010,0.0119
ripple,Bittrex,XRP/BTC,3316280,0.782530,0.0118
ripple,Kraken,XRP/BTC,3276880,0.785027,0.0116
ripple,Poloniex,XRP/USDT,2860350,0.784639,0.0101
ripple,OKEx,XRP/ETH,2284220,0.783355,0.0081
ripple,HitBTC,XRP/BTC,2230080,0.784195,0.0079
ripple,Vebitcoin,XRP/TRY,2116530,0.792871,0.0075
ripple,Bitstamp,XRP/EUR,2115630,0.789488,0.0075
ripple,Bitstamp,XRP/BTC,1930460,0.785397,0.0068
ripple,AEX,XRP/BITCNY,1866040,0.741336,0.0066
ripple,Upbit,XRP/BTC,1407960,0.782530,0.005
ripple,CEX.IO,XRP/USD,1086420,0.800000,0.0039
ripple,Bittrex,XRP/USDT,1030750,0.783209,0.0037
ripple,BTC Markets,XRP/AUD,1000260,0.785517,0.0035
ripple,Exmo,XRP/USD,752641,0.821000,0.0027
ripple,BTCTurk,XRP/TRY,661836,0.785123,0.0023
ripple,Bitstamp (Ripple Gateway),XRP/USD,481872,0.776328,0.0017
ripple,Koineks,XRP/TRY,471147,0.782540,0.0017
ripple,Ripple China,XRP/CNY,442962,0.811703,0.0016
ripple,Zebpay,XRP/INR,433252,0.817295,0.0015
ripple,Bittrex,XRP/ETH,415278,0.786228,0.0015
ripple,Exmo,XRP/BTC,399448,0.785490,0.0014
ripple,Koinex,XRP/INR,392968,0.834103,0.0014
ripple,Bitso,XRP/MXN,382728,0.794789,0.0014
ripple,ZB.COM,XRP/USDT,374795 ,0.786002,0.0013
ripple,BCEX,XRP/BTC,334050,0.767640,0.0012
ripple,RippleFox,XRP/CNY,323998,0.804263,0.0011
ripple,BX Thailand,XRP/THB,315306,0.786853,0.0011
ripple,Gate.io,XRP/USDT,311971,0.788205,0.0011
ripple,Bitcoin Indonesia,XRP/IDR,270121,0.800834,0.001
ripple,Gatehub,XRP/USD,253648,0.778768,0.0009
ripple,Gatehub,XRP/BTC,227188, 0.786829,0.0008
ripple,Exmo,XRP/RUB,210679,0.766732,0.0007
ripple,CEX.IO,XRP/BTC,192549,0.782345,0.0007
ripple,Gatehub,XRP/EUR,177871,0.787238,0.0006
ripple,RippleFox,XRP/XLM,148660,0.802148,0.0005
ripple,Fatbtc,XRP/CNY,141372,0.776627,0.0005
ripple,Exrates,XRP/USD,135180,0.827002,0.0005
ripple,Upbit,XRP/ETH,118994,0.782647,0.0004
ripple,Exrates,XRP/BTC,109413,0.774502,0.0004
ripple,Altcoin Trader,XRP/ZAR,103701,0.839477,0.0004
ripple,LiteBit.eu,XRP/EUR,90981,0.787184,0.0003
ripple,Quoine,XRP/JPY,84774,0.803775,0.0003
ripple,Upbit,XRP/USDT,65652,0.783209,0.0002
ripple,Gate.io,XRP/BTC,64048,0.782438,0.0002
ripple,HitBTC,XRP/ETH,60268,0.785009,0.0002
ripple,Gatehub,XRP/ETH,51980,0.785446,0.0002
ripple,Bitstamp (Ripple Gateway),XRP/BTC,49170,0.788358,0.0002
ripple,Bitcoin Indonesia,XRP/BTC,45208,0.783363,0.0002
ripple,CEX.IO,XRP/EUR,45062,0.785633,0.0002
ripple,Bitso,XRP/BTC,33634,0.791131,0.0001
ripple,The Rock Trading,XRP/EUR,29358,0.799590,0.0001
